NHL_player_ID, player,season,timeOnIce,ot,shutouts,wins,ties,losses,saves,powerPlaySaves,shortHandedSaves,evenSaves,shortHandedShots,evenShots,powerPlayShots,savePercentage,goalAgainstAverage,games,gamesStarted,shotsAgainst,goalsAgainst,powerPlaySavePercentage,shortHandedSavePercentage,evenStrengthSavePercentage
8471469,Pekka Rinne,20182019,3219:44,4,4,30,0,19,1451,180,50,1221,56,1316,209,0.918,2.42,56,55,1581,130,86.1244019138756,89.28571428571429,92.78115501519757,
8471526,Michael Wall,20062007,201:42,0,0,2,NA,2,71,27,4,40,4,44,33,0.877,2.9747,4,3,81,10,81.81818181818183,100.0,90.9090909090909,
8471679,Carey Price,20072008,2413:22,3,3,24,NA,12,1179,253,37,889,39,957,286,0.92,2.5607,41,40,1282,103,88.46153846153845,94.87179487179486,92.8944618599791,
8471679,Carey Price,20082009,3035:36,10,1,23,NA,16,1370,237,46,1087,51,1181,281,0.905,2.8265,52,49,1513,143,84.34163701067615,90.19607843137256,92.04064352243861,
8471679,Carey Price,20092010,2358:21,5,0,13,NA,20,1135,188,34,913,36,991,217,0.912,2.7731,41,39,1244,109,86.63594470046083,94.44444444444444,92.12916246215943,
8471679,Carey Price,20102011,4206:08,6,8,38,NA,28,1982,349,66,1567,70,1683,394,0.923,2.3537,72,70,2147,165,88.57868020304569,94.28571428571428,93.10754604872253,
8471679,Carey Price,20112012,3944:06,11,4,26,NA,28,1754,254,61,1439,67,1567,280,0.916,2.434,65,65,1914,160,90.71428571428571,91.04477611940298,91.83152520740268,
8471679,Carey Price,20122013,2249:01,4,3,21,NA,13,921,123,37,761,38,827,153,0.905,2.5878,39,38,1018,97,80.3921568627451,97.36842105263158,92.01934703748489,
8471679,Carey Price,20132014,3464:22,5,6,34,NA,20,1694,264,49,1381,54,1479,295,0.927,2.3208,59,59,1828,134,89.49152542372882,90.74074074074075,93.3739012846518,
8471679,Carey Price,20142015,3976:33,6,9,44,NA,16,1823,244,49,1530,52,1624,277,0.933,1.9615,66,66,1953,130,88.08664259927798,94.23076923076923,94.21182266009852,
8471679,Carey Price,20152016,698:20,0,2,10,NA,2,341,51,11,279,11,298,56,0.934,2.0621,12,12,365,24,91.07142857142857,100.0,93.6241610738255,
8471679,Carey Price,20162017,3708:08,5,3,37,NA,20,1656,228,38,1390,44,1487,263,0.923,2.2329,62,62,1794,138,86.69201520912547,86.36363636363636,93.47679892400808,
8471679,Carey Price,20172018,2854:37,7,1,16,0,26,1339,185,40,1114,43,1226,218,0.9,3.11,49,48,1487,148,84.86238532110092,93.02325581395348,90.86460032626428,
8471679,Carey Price,20182019,3880:15,6,4,35,0,24,1791,243,55,1493,58,1622,272,0.918,2.49,66,64,1952,161,89.33823529411765,94.82758620689656,92.04685573366214,
8471695,Tuukka Rask,20072008,184:24,1,0,2,NA,1,78,16,3,59,3,64,21,0.886,3.2538,4,3,88,10,76.19047619047619,100.0,92.1875,
8471695,Tuukka Rask,20082009,59:58,0,1,1,NA,0,35,2,0,33,0,33,2,1.0,0.0,1,1,35,0,100.0,NA,100.0,
8471695,Tuukka Rask,20092010,2562:11,5,5,22,NA,12,1137,172,39,926,40,988,193,0.931,1.9671,45,39,1221,84,89.11917098445595,97.5,93.7246963562753,
8471695,Tuukka Rask,20102011,1594:11,2,2,11,NA,14,795,113,31,651,33,704,129,0.918,2.6722,29,27,866,71,87.59689922480621,93.93939393939394,92.4715909090909,
8471695,Tuukka Rask,20112012,1289:24,3,3,11,NA,8,577,84,11,482,11,519,91,0.929,2.0475,23,22,621,44,92.3076923076923,100.0,92.8709055876686,
8471695,Tuukka Rask,20122013,2104:09,5,5,19,NA,10,910,109,21,780,22,832,126,0.929,1.9961,36,34,980,70,86.5079365079365,95.45454545454545,93.75,
8471695,Tuukka Rask,20132014,3386:27,6,7,36,NA,15,1526,219,28,1279,31,1359,251,0.93,2.0375,58,58,1641,115,87.25099601593625,90.32258064516128,94.11331861662987,
8471695,Tuukka Rask,20142015,4063:01,13,3,34,NA,21,1855,238,44,1573,46,1692,273,0.922,2.3037,70,67,2011,156,87.17948717948718,95.65217391304348,92.96690307328606,
8471695,Tuukka Rask,20152016,3678:03,8,4,31,NA,22,1697,217,37,1443,39,1562,253,0.915,2.5611,64,62,1854,157,85.7707509881423,94.87179487179486,92.38156209987196,
8471695,Tuukka Rask,20162017,3679:30,5,8,37,NA,20,1473,222,35,1216,37,1323,250,0.915,2.234,65,64,1610,137,88.8,94.5945945945946,91.91232048374906,
8471695,Tuukka Rask,20172018,3173:05,5,3,34,0,14,1388,204,45,1139,52,1233,228,0.917,2.36,54,53,1513,125,89.47368421052632,86.53846153846155,92.37631792376317,
8471695,Tuukka Rask,20182019,2635:09,5,4,27,0,13,1136,151,52,933,64,1009,172,0.912,2.48,46,45,1245,109,87.79069767441861,81.25,92.46778989098117,
8471712,Jeff Frazee,20122013,18:36,0,0,0,NA,0,3,0,0,3,0,3,0,1.0,0.0,1,0,3,0,NA,NA,100.0,
8471715,Ondrej Pavelec,20072008,347:16,0,0,3,NA,3,172,23,10,139,10,149,31,0.905,3.11,7,5,190,18,74.19354838709677,100.0,93.28859060402685,
8471715,Ondrej Pavelec,20082009,599:25,0,0,3,NA,7,265,40,4,221,4,246,51,0.88,3.6035,12,11,301,36,78.43137254901961,100.0,89.83739837398373,
8471715,Ondrej Pavelec,20092010,2317:08,7,2,14,NA,18,1226,229,31,966,34,1064,255,0.906,3.2885,42,40,1353,127,89.80392156862746,91.17647058823529,90.78947368421053,
8471715,Ondrej Pavelec,20102011,3225:13,9,4,21,NA,23,1558,224,41,1293,48,1394,263,0.914,2.7347,58,54,1705,147,85.17110266159695,85.41666666666666,92.75466284074605,
8471715,Ondrej Pavelec,20112012,3932:26,9,4,29,NA,28,1845,300,37,1508,44,1644,348,0.906,2.9142,68,67,2036,191,86.20689655172413,84.0909090909091,91.72749391727494,
8471715,Ondrej Pavelec,20122013,2552:43,3,0,21,NA,20,1132,135,23,974,25,1066,160,0.905,2.797,44,43,1251,119,84.375,92.0,91.36960600375235,
8471715,Ondrej Pavelec,20132014,3247:58,7,1,22,NA,26,1481,238,28,1215,32,1338,274,0.901,3.0111,57,57,1644,163,86.86131386861314,87.5,90.80717488789237,
8471715,Ondrej Pavelec,20142015,2837:51,8,5,22,NA,16,1245,233,41,971,41,1048,264,0.92,2.2834,50,46,1353,108,88.25757575757575,100.0,92.6526717557252,
8471715,Ondrej Pavelec,20152016,1899:01,4,1,13,NA,13,830,146,23,661,25,722,171,0.904,2.7804,33,31,918,88,85.38011695906432,92.0,91.55124653739612,
8471715,Ondrej Pavelec,20162017,439:30,0,0,4,NA,4,207,27,8,172,10,190,33,0.888,3.5495,8,8,233,26,81.81818181818183,80.0,90.52631578947368,
8471715,Ondrej Pavelec,20172018,903:42,1,1,4,0,9,464,62,8,394,11,428,71,0.91,3.05,19,12,510,46,87.32394366197182,72.72727272727273,92.05607476635514,
8471734,Jonathan Quick,20072008,140:31,0,0,1,NA,2,53,7,3,43,3,49,10,0.855,3.843,3,2,62,9,70.0,100.0,87.75510204081633,
8471734,Jonathan Quick,20082009,2494:54,2,4,21,NA,18,1097,219,24,854,26,922,252,0.914,2.4771,44,41,1200,103,86.90476190476191,92.3076923076923,92.62472885032538,
8471734,Jonathan Quick,20092010,4258:27,7,4,39,NA,24,1747,296,49,1402,54,1526,347,0.907,2.5361,72,72,1927,180,85.30259365994236,90.74074074074075,91.87418086500655,
8471734,Jonathan Quick,20102011,3590:34,3,6,35,NA,22,1497,242,35,1220,39,1324,268,0.918,2.2392,61,60,1631,134,90.29850746268657,89.74358974358975,92.14501510574019,
8471734,Jonathan Quick,20112012,4099:26,13,10,35,NA,21,1730,315,35,1380,37,1479,347,0.929,1.9466,69,69,1863,133,90.77809798270894,94.5945945945946,93.30628803245436,
8471734,Jonathan Quick,20122013,2133:42,4,1,18,NA,13,802,126,11,665,12,731,146,0.902,2.4465,37,36,889,87,86.3013698630137,91.66666666666666,90.97127222982216,
8471734,Jonathan Quick,20132014,2904:26,4,6,27,NA,17,1083,187,34,862,38,928,217,0.915,2.0658,49,49,1183,100,86.17511520737328,89.47368421052632,92.88793103448276,
8471734,Jonathan Quick,20142015,4184:15,13,6,36,NA,22,1740,231,54,1455,55,1572,269,0.918,2.237,72,71,1896,156,85.87360594795538,98.18181818181819,92.55725190839695,
8471734,Jonathan Quick,20152016,4034:29,5,5,40,NA,23,1671,294,24,1353,26,1458,336,0.918,2.2159,68,68,1820,149,87.5,92.3076923076923,92.79835390946502,
8471734,Jonathan Quick,20162017,930:57,2,2,8,NA,5,386,47,6,333,6,360,55,0.917,2.2558,17,17,421,35,85.45454545454545,100.0,92.5,
8471734,Jonathan Quick,20172018,3677:05,3,5,33,0,28,1720,257,56,1407,59,1521,287,0.921,2.4,64,63,1867,147,89.54703832752612,94.91525423728814,92.50493096646942,
8471734,Jonathan Quick,20182019,2647:34,7,2,16,0,23,1180,132,37,1011,44,1125,160,0.888,3.38,46,46,1329,149,82.5,84.0909090909091,89.86666666666666,
8471750,Ben Bishop,20082009,244:59,1,0,1,NA,1,100,22,3,75,3,85,24,0.893,2.939,6,3,112,12,91.66666666666666,100.0,88.23529411764706,
8471750,Ben Bishop,20102011,368:49,0,1,3,NA,4,151,22,3,126,3,140,25,0.899,2.7656,7,5,168,17,88.0,100.0,90.0,
8471750,Ben Bishop,20112012,531:39,2,0,3,NA,3,221,37,9,175,10,191,42,0.909,2.4828,10,9,243,22,88.09523809523809,90.0,91.62303664921467,
8471750,Ben Bishop,20122013,758:12,0,1,8,NA,5,368,56,9,303,9,327,63,0.922,2.4532,13,12,399,31,88.88888888888889,100.0,92.66055045871559,
8471750,Ben Bishop,20122013,502:26,1,1,3,NA,4,277,38,5,234,5,252,45,0.917,2.9855,9,9,302,25,84.44444444444444,100.0,92.85714285714286,
8471750,Ben Bishop,20132014,3586:21,7,5,37,NA,14,1625,279,32,1314,38,1410,310,0.924,2.2251,63,63,1758,133,90.0,84.21052631578947,93.19148936170212,
8471750,Ben Bishop,20142015,3519:00,5,4,40,NA,13,1484,273,38,1173,43,1277,300,0.916,2.3188,62,60,1620,136,91.0,88.37209302325581,91.85591229444009,
8471750,Ben Bishop,20152016,3584:38,4,6,35,NA,21,1549,246,36,1267,40,1361,271,0.926,2.0588,61,60,1672,123,90.7749077490775,90.0,93.09331373989713,
8471750,Ben Bishop,20162017,1812:36,3,1,16,NA,12,793,120,14,659,16,715,139,0.911,2.5488,32,31,870,77,86.33093525179856,87.5,92.16783216783216,
8471750,Ben Bishop,20162017,410:01,2,0,2,NA,3,153,20,5,128,5,143,22,0.9,2.4877,7,6,170,17,90.9090909090909,100.0,89.5104895104895,
8471750,Ben Bishop,20172018,2886:50,5,5,26,0,17,1317,217,47,1053,50,1142,245,0.916,2.49,53,51,1437,120,88.57142857142857,94.0,92.20665499124343,
8471750,Ben Bishop,20182019,2637:18,2,7,27,0,15,1236,148,33,1055,33,1125,165,0.934,1.98,46,45,1323,87,89.6969696969697,100.0,93.77777777777779,
8471774,Alex Stalock,20102011,29:47,0,0,1,NA,0,9,5,0,4,0,4,5,1.0,0.0,1,0,9,0,100.0,NA,100.0,
8471774,Alex Stalock,20122013,41:49,1,0,0,NA,0,11,2,0,9,0,11,2,0.846,2.8697,2,0,13,2,100.0,NA,81.81818181818183,
8471774,Alex Stalock,20132014,1251:43,2,2,12,NA,5,532,47,18,467,21,500,50,0.932,1.8694,24,18,571,39,94.0,85.71428571428571,93.4,
8471774,Alex Stalock,20142015,1236:30,2,2,8,NA,9,499,52,12,435,13,476,64,0.902,2.6203,22,19,553,54,81.25,92.3076923076923,91.38655462184873,
8471774,Alex Stalock,20152016,674:08,2,0,3,NA,5,252,38,14,200,16,224,45,0.884,2.9371,13,9,285,33,84.44444444444444,87.5,89.28571428571429,
8471774,Alex Stalock,20162017,118:55,0,0,1,NA,1,51,12,0,39,0,42,12,0.944,1.5137,2,2,54,3,100.0,NA,92.85714285714286,
8471774,Alex Stalock,20172018,1495:16,4,1,10,0,10,716,145,23,548,25,599,163,0.91,2.85,28,23,787,71,88.95705521472392,92.0,91.48580968280467,
8471774,Alex Stalock,20182019,1065:06,3,0,6,0,8,472,72,16,384,16,422,87,0.899,2.99,21,16,525,53,82.75862068965517,100.0,90.99526066350711,
8471781,Jeremy Duchesne,20092010,16:44,0,0,0,NA,0,3,1,0,2,0,3,1,0.75,3.5857,1,0,4,1,100.0,NA,66.66666666666666,
8471793,Tomas Popperle,20062007,44:30,0,0,0,NA,0,13,4,1,8,1,8,5,0.929,1.3483,2,0,14,1,80.0,100.0,100.0,
8471819,Matt Keetley,20072008,09:22,0,0,0,NA,0,2,0,0,2,0,2,0,1.0,0.0,1,0,2,0,NA,NA,100.0,
8471822,Brian Foster,20112012,04:52,0,0,0,NA,0,1,0,0,1,0,1,0,1.0,0.0,1,0,1,0,NA,NA,100.0,
8471915,Vitaly Kolesnik,20052006,370:12,0,0,3,NA,3,158,35,5,118,5,132,41,0.888,3.2415,8,7,178,20,85.36585365853658,100.0,89.39393939393939,
8473404,Niklas Backstrom,20062007,2226:31,6,5,23,NA,8,955,178,19,758,21,812,195,0.929,1.9672,41,36,1028,73,91.28205128205128,90.47619047619048,93.34975369458128,
8473404,Niklas Backstrom,20072008,3408:38,8,4,33,NA,13,1498,276,45,1177,52,1272,305,0.92,2.3059,58,57,1629,131,90.49180327868852,86.53846153846155,92.5314465408805,
8473404,Niklas Backstrom,20082009,4088:03,8,8,37,NA,24,1900,337,55,1508,59,1633,367,0.923,2.3336,71,71,2059,159,91.82561307901908,93.22033898305084,92.34537660747091,
8473404,Niklas Backstrom,20092010,3489:23,8,2,26,NA,23,1474,227,40,1207,50,1324,258,0.903,2.7168,60,58,1632,158,87.98449612403101,80.0,91.16314199395771,
8473404,Niklas Backstrom,20102011,2977:33,5,3,22,NA,23,1434,214,43,1177,48,1269,249,0.916,2.6599,51,50,1566,132,85.94377510040161,89.58333333333334,92.75019700551616,
8473404,Niklas Backstrom,20112012,2589:41,7,4,19,NA,18,1194,185,27,982,30,1055,214,0.919,2.4327,46,45,1299,105,86.44859813084112,90.0,93.08056872037915,
8473404,Niklas Backstrom,20122013,2368:08,3,2,24,NA,15,974,120,16,838,16,917,139,0.909,2.483,42,41,1072,98,86.33093525179856,100.0,91.38495092693566,
8473404,Niklas Backstrom,20132014,1094:07,2,0,5,NA,11,491,97,9,385,11,423,112,0.899,3.0161,21,19,546,55,86.60714285714286,81.81818181818183,91.01654846335697,
8473404,Niklas Backstrom,20142015,1004:53,3,0,5,NA,7,401,62,9,330,10,371,71,0.887,3.0451,19,14,452,51,87.32394366197182,90.0,88.94878706199461,
8473404,Niklas Backstrom,20152016,232:43,0,0,2,NA,2,96,18,2,76,2,85,22,0.881,3.3517,4,3,109,13,81.81818181818183,100.0,89.41176470588236,
8473414,Leland Irving,20112012,394:25,3,0,1,NA,3,218,31,3,184,3,202,34,0.912,3.1946,7,7,239,21,91.17647058823529,100.0,91.0891089108911,
8473414,Leland Irving,20122013,270:04,1,0,2,NA,1,113,27,2,84,2,95,31,0.883,3.3325,6,5,128,15,87.09677419354838,100.0,88.42105263157895,
8473434,Chad Johnson,20092010,280:43,1,0,1,NA,2,124,18,6,100,6,109,20,0.919,2.3511,5,4,135,11,90.0,100.0,91.74311926605505,
8473434,Chad Johnson,20102011,20:00,0,0,0,NA,0,9,1,0,8,0,10,1,0.818,6.0,1,0,11,2,100.0,NA,80.0,
8473434,Chad Johnson,20122013,246:37,2,1,2,NA,0,103,9,1,93,1,95,12,0.954,1.2165,4,4,108,5,75.0,100.0,97.89473684210527,
8473434,Chad Johnson,20132014,1510:49,3,2,17,NA,4,655,106,18,531,21,570,117,0.925,2.1048,27,23,708,53,90.5982905982906,85.71428571428571,93.15789473684211,
8473434,Chad Johnson,20142015,1052:49,1,0,8,NA,8,434,42,7,385,7,426,55,0.889,3.0775,19,17,488,54,76.36363636363637,100.0,90.3755868544601,
8473434,Chad Johnson,20152016,2591:05,4,1,22,NA,16,1168,172,27,969,29,1046,195,0.92,2.3619,45,40,1270,102,88.2051282051282,93.10344827586206,92.63862332695984,
8473434,Chad Johnson,20162017,2013:12,1,3,18,NA,15,882,140,20,722,22,787,160,0.91,2.5929,36,36,969,87,87.5,90.9090909090909,91.74078780177891,
8473434,Chad Johnson,20172018,1773:32,3,0,10,0,16,857,122,18,717,21,796,145,0.891,3.55,36,29,962,105,84.13793103448276,85.71428571428571,90.07537688442211,
8473434,Chad Johnson,20182019,490:47,0,1,2,0,6,221,34,7,180,7,203,40,0.884,3.54,10,7,250,29,85.0,100.0,88.66995073891626,
8473434,Chad Johnson,20182019,319:42,0,0,0,0,5,136,24,7,105,9,121,26,0.872,3.75,9,4,156,20,92.3076923076923,77.77777777777779,86.77685950413223,
8473461,Steve Mason,20082009,3663:37,7,10,33,NA,20,1518,307,40,1171,45,1266,347,0.916,2.2928,61,61,1658,140,88.47262247838617,88.88888888888889,92.4960505529226,
8473461,Steve Mason,20092010,3201:28,9,5,20,NA,26,1490,260,38,1192,42,1309,302,0.901,3.0548,58,55,1653,163,86.09271523178808,90.47619047619048,91.06187929717342,
8473461,Steve Mason,20102011,3026:30,7,3,24,NA,21,1388,249,28,1111,35,1220,286,0.901,3.0332,54,53,1541,153,87.06293706293707,80.0,91.06557377049181,
8473461,Steve Mason,20112012,2533:41,3,1,16,NA,26,1212,144,29,1039,33,1141,181,0.894,3.3864,46,45,1355,143,79.55801104972376,87.87878787878788,91.06047326906223,
8473461,Steve Mason,20122013,712:05,1,0,3,NA,6,311,48,6,257,6,287,53,0.899,2.9491,13,11,346,35,90.56603773584906,100.0,89.54703832752612,
8473461,Steve Mason,20122013,378:04,0,0,4,NA,2,203,25,4,174,4,186,25,0.944,1.9044,7,6,215,12,100.0,100.0,93.54838709677419,
8473461,Steve Mason,20132014,3485:36,7,4,33,NA,18,1606,237,33,1336,39,1447,265,0.917,2.496,61,60,1751,145,89.43396226415095,84.61538461538461,92.32895646164478,
8473461,Steve Mason,20142015,2885:23,11,3,18,NA,18,1382,175,46,1161,48,1235,207,0.928,2.2458,51,48,1490,108,84.54106280193237,95.83333333333334,94.0080971659919,
8473461,Steve Mason,20152016,3150:26,10,4,23,NA,19,1470,165,36,1269,41,1362,199,0.918,2.5139,54,53,1602,132,82.91457286432161,87.8048780487805,93.17180616740089,
8473461,Steve Mason,20162017,3224:37,8,3,26,NA,21,1413,180,41,1192,46,1297,213,0.908,2.6608,58,54,1556,143,84.50704225352112,89.13043478260869,91.90439475713184,
8473461,Steve Mason,20172018,684:53,1,1,5,0,6,355,67,11,277,11,304,77,0.906,3.24,13,12,392,37,87.01298701298701,100.0,91.11842105263158,
8473474,Riku Helenius,20082009,06:52,0,0,0,NA,0,2,0,0,2,0,2,0,1.0,0.0,1,0,2,0,NA,NA,100.0,
8473499,Reto Berra,20132014,1648:23,2,0,9,NA,17,707,96,9,602,11,667,110,0.897,2.9483,29,27,788,81,87.27272727272727,81.81818181818183,90.25487256371814,
8473499,Reto Berra,20132014,71:51,1,0,0,NA,1,25,1,0,24,0,30,2,0.781,5.8455,2,2,32,7,50.0,NA,80.0,
8473499,Reto Berra,20142015,748:27,1,1,5,NA,4,370,43,16,311,16,336,51,0.918,2.6455,19,12,403,33,84.31372549019608,100.0,92.55952380952381,
8473499,Reto Berra,20152016,720:43,0,2,5,NA,8,345,50,6,289,8,307,59,0.922,2.4143,14,12,374,29,84.7457627118644,75.0,94.13680781758957,
8473499,Reto Berra,20162017,313:07,0,0,0,NA,5,127,20,4,103,6,117,22,0.876,3.4492,7,4,145,18,90.9090909090909,66.66666666666666,88.03418803418803,
8473499,Reto Berra,20172018,181:57,0,0,1,0,1,88,25,0,63,0,66,29,0.926,2.31,5,1,95,7,86.20689655172413,NA,95.45454545454545,
8473503,James Reimer,20102011,2080:09,5,3,20,NA,10,1044,136,35,873,39,936,159,0.921,2.596,37,35,1134,90,85.53459119496856,89.74358974358975,93.26923076923077,
8473503,James Reimer,20112012,1879:15,4,3,14,NA,14,877,126,24,727,26,792,156,0.9,3.097,34,34,974,97,80.76923076923077,92.3076923076923,91.79292929292929,
8473503,James Reimer,20122013,1856:09,5,4,19,NA,8,919,103,24,792,26,857,112,0.924,2.4567,33,31,995,76,91.96428571428571,92.3076923076923,92.41540256709452,
8473503,James Reimer,20132014,1784:39,1,1,12,NA,16,997,138,25,834,27,904,164,0.911,3.2948,36,32,1095,98,84.14634146341463,92.5925925925926,92.2566371681416,
8473503,James Reimer,20142015,1766:53,1,0,9,NA,16,908,122,18,768,23,840,138,0.907,3.1581,35,27,1001,93,88.40579710144928,78.26086956521739,91.42857142857143,
8473503,James Reimer,20152016,1809:01,7,0,11,NA,12,845,98,18,729,20,780,120,0.918,2.4875,32,29,920,75,81.66666666666667,90.0,93.46153846153847,
8473503,James Reimer,20152016,481:26,0,3,6,NA,2,195,27,6,162,8,170,30,0.938,1.6202,8,8,208,13,90.0,75.0,95.29411764705881,
8473503,James Reimer,20162017,2324:35,5,3,18,NA,16,1124,145,17,962,21,1035,166,0.92,2.5295,43,39,1222,98,87.34939759036145,80.95238095238095,92.94685990338164,
8473503,James Reimer,20172018,2411:25,6,4,22,0,14,1253,213,25,1015,27,1110,236,0.913,2.99,44,42,1373,120,90.2542372881356,92.5925925925926,91.44144144144144,
8473503,James Reimer,20182019,1805:11,5,0,13,0,12,836,93,30,713,33,785,111,0.9,3.09,36,29,929,93,83.78378378378379,90.9090909090909,90.828025477707,
8473523,Jhonas Enroth,20092010,58:18,0,0,0,NA,1,33,3,6,24,6,26,5,0.892,4.1166,1,1,37,4,60.0,100.0,92.3076923076923,
8473523,Jhonas Enroth,20102011,769:24,2,1,9,NA,2,342,51,7,284,10,309,58,0.907,2.7294,14,13,377,35,87.93103448275862,70.0,91.9093851132686,
8473523,Jhonas Enroth,20112012,1399:15,4,1,8,NA,11,693,108,26,559,29,603,124,0.917,2.7014,26,22,756,63,87.09677419354838,89.65517241379311,92.70315091210614,
8473523,Jhonas Enroth,20122013,623:26,1,1,4,NA,4,305,36,13,256,16,275,41,0.919,2.5985,12,9,332,27,87.8048780487805,81.25,93.0909090909091,
8473523,Jhonas Enroth,20132014,1574:14,5,0,4,NA,17,760,112,20,628,22,684,128,0.911,2.8204,28,26,834,74,87.5,90.9090909090909,91.81286549707602,
8473523,Jhonas Enroth,20142015,2204:02,2,1,13,NA,21,1117,129,32,956,37,1043,157,0.903,3.2667,37,35,1237,120,82.16560509554141,86.48648648648648,91.65867689357621,
8473523,Jhonas Enroth,20142015,629:34,0,1,5,NA,5,242,27,8,207,8,228,31,0.906,2.3826,13,9,267,25,87.09677419354838,100.0,90.78947368421053,
8473523,Jhonas Enroth,20152016,856:18,1,2,7,NA,5,367,47,8,312,8,333,57,0.922,2.1721,16,13,398,31,82.45614035087719,100.0,93.69369369369369,
8473523,Jhonas Enroth,20162017,274:26,1,0,0,NA,3,123,20,3,100,3,117,21,0.872,3.9354,6,4,141,18,95.23809523809523,100.0,85.47008547008546,
8473532,Mark Dekanich,20102011,49:59,0,0,0,NA,0,22,4,0,18,0,20,5,0.88,3.6012,1,0,25,3,80.0,NA,90.0,
8473541,Jonathan Bernier,20072008,238:23,0,0,1,NA,3,102,36,1,65,2,75,41,0.864,4.0271,4,4,118,16,87.8048780487805,50.0,86.66666666666667,
8473541,Jonathan Bernier,20092010,185:00,0,1,3,NA,0,90,14,3,73,3,76,15,0.957,1.2973,3,3,94,4,93.33333333333333,100.0,96.05263157894737,
8473541,Jonathan Bernier,20102011,1378:15,3,3,11,NA,8,595,92,9,494,11,537,104,0.913,2.4814,25,22,652,57,88.46153846153845,81.81818181818183,91.9925512104283,
8473541,Jonathan Bernier,20112012,890:12,2,1,5,NA,6,348,75,10,263,10,292,81,0.909,2.359,16,13,383,35,92.5925925925926,100.0,90.06849315068493,
8473541,Jonathan Bernier,20122013,768:21,1,1,9,NA,3,282,46,3,233,3,250,53,0.922,1.8741,14,12,306,24,86.79245283018868,100.0,93.2,
8473541,Jonathan Bernier,20132014,3083:34,7,1,26,NA,19,1649,238,47,1364,55,1462,270,0.923,2.6852,55,49,1787,138,88.14814814814815,85.45454545454545,93.296853625171,
8473541,Jonathan Bernier,20142015,3177:09,7,2,21,NA,28,1583,245,63,1275,70,1384,281,0.912,2.8705,58,55,1735,152,87.18861209964413,90.0,92.12427745664739,
8473541,Jonathan Bernier,20152016,2146:46,3,3,12,NA,21,1011,134,23,854,27,938,149,0.908,2.8787,38,36,1114,103,89.93288590604027,85.18518518518519,91.04477611940298,
8473541,Jonathan Bernier,20162017,1993:11,4,2,21,NA,7,899,163,14,722,17,782,183,0.915,2.4985,39,33,982,83,89.07103825136612,82.35294117647058,92.32736572890026,
8473541,Jonathan Bernier,20172018,2001:23,3,2,19,0,13,997,178,21,798,27,865,200,0.913,2.85,37,34,1092,95,89.0,77.77777777777779,92.25433526011561,
8473541,Jonathan Bernier,20182019,1859:54,5,1,9,0,18,927,116,21,790,22,874,129,0.904,3.16,35,30,1025,98,89.92248062015504,95.45454545454545,90.38901601830663,
8473553,Jeff Zatkoff,20132014,1171:22,2,1,12,NA,6,531,113,12,406,14,443,125,0.912,2.6123,20,18,582,51,90.4,85.71428571428571,91.64785553047405,
8473553,Jeff Zatkoff,20142015,36:45,0,0,0,NA,1,16,1,0,15,0,16,1,0.941,1.6327,1,0,17,1,100.0,NA,93.75,
8473553,Jeff Zatkoff,20152016,732:03,1,0,4,NA,7,374,65,7,302,9,330,69,0.917,2.7867,14,11,408,34,94.20289855072464,77.77777777777779,91.51515151515152,
8473553,Jeff Zatkoff,20162017,550:24,1,0,2,NA,7,196,26,3,167,4,192,27,0.879,2.9433,13,8,223,27,96.29629629629629,75.0,86.97916666666666,
8473575,Semyon Varlamov,20082009,328:33,1,0,4,NA,0,146,28,5,113,5,123,31,0.918,2.3741,6,5,159,13,90.32258064516128,100.0,91.869918699187,
8473575,Semyon Varlamov,20092010,1527:26,6,2,15,NA,4,653,89,15,549,16,591,111,0.909,2.5533,26,23,718,65,80.18018018018019,93.75,92.89340101522842,
8473575,Semyon Varlamov,20102011,1560:03,5,2,11,NA,9,701,116,17,568,18,611,130,0.924,2.2307,27,25,759,58,89.23076923076924,94.44444444444444,92.96235679214404,
8473575,Semyon Varlamov,20112012,3151:21,3,4,26,NA,24,1428,193,24,1211,26,1312,226,0.913,2.5894,53,52,1564,136,85.39823008849558,92.3076923076923,92.30182926829268,
8473575,Semyon Varlamov,20122013,1949:39,3,3,11,NA,21,909,164,21,724,23,795,189,0.903,3.0159,35,33,1007,98,86.77248677248677,91.30434782608695,91.06918238993711,
8473575,Semyon Varlamov,20132014,3639:46,6,2,41,NA,14,1867,273,39,1555,40,1667,306,0.927,2.4067,63,60,2013,146,89.2156862745098,97.5,93.28134373125376,
8473575,Semyon Varlamov,20142015,3306:50,8,5,28,NA,20,1650,244,35,1371,36,1496,259,0.921,2.5583,57,57,1791,141,94.20849420849422,97.22222222222221,91.64438502673798,
8473575,Semyon Varlamov,20152016,3159:25,3,2,27,NA,25,1566,207,45,1314,49,1424,241,0.914,2.8106,57,57,1714,148,85.89211618257261,91.83673469387756,92.2752808988764,
8473575,Semyon Varlamov,20162017,1347:47,0,1,6,NA,17,669,109,21,539,21,596,128,0.898,3.3833,24,23,745,76,85.15625,100.0,90.43624161073825,
8473575,Semyon Varlamov,20172018,2861:03,6,2,24,0,16,1467,225,43,1199,48,1299,248,0.92,2.68,51,47,1595,128,90.7258064516129,89.58333333333334,92.30177059276366,
